Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1972784,"Apr 14, 2015","Apr 14, 2015",3397719,686339238,3397719,202,398,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972784,SRX994061,G4424.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908606,SAMN03253965,simple,186538,Zaire ebolavirus,G4424.1,,,,,,,no,,,,,BI,SRA178666,,public,206F7DE06A544082C33687CFEEFB6973,855ADA25C16D361146008E5AD83F2D88
SRR1972785,"Apr 14, 2015","Apr 14, 2015",717485,144931970,717485,202,72,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972785,SRX994062,G4431.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908605,SAMN03253966,simple,186538,Zaire ebolavirus,G4431.1,,,,,,,no,,,,,BI,SRA178666,,public,8574DA96CD6A7C307519D629D269E8B7,A63A51FFFF5FFEC9D6A19B5DF4FBABE4
SRR1972786,"Apr 14, 2015","Apr 14, 2015",763211,154168622,763211,202,77,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972786,SRX994063,G4433.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908604,SAMN03253967,simple,186538,Zaire ebolavirus,G4433.1,,,,,,,no,,,,,BI,SRA178666,,public,9B79BBCD4469B0C5ACDB07D4E285059C,64172A4E89150554E623406EF792087E
SRR1972787,"Apr 14, 2015","Apr 14, 2015",927798,187415196,927798,202,98,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972787,SRX994064,G4437.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908602,SAMN03253968,simple,186538,Zaire ebolavirus,G4437.1,,,,,,,no,,,,,BI,SRA178666,,public,732B8B2ABC1276251725B23119D27491,E8167B258D2AAF6C5D3A1C59F965AEC7
SRR1972788,"Apr 14, 2015","Apr 14, 2015",234385,47345770,234385,202,25,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972788,SRX994065,G4438.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908603,SAMN03253969,simple,186538,Zaire ebolavirus,G4438.1,,,,,,,no,,,,,BI,SRA178666,,public,FE8F602B892959855FAEEA19CBD723F5,D456DB8BE9123DDDC247067335F4AA31
SRR1972789,"Apr 14, 2015","Apr 14, 2015",321424,64927648,321424,202,35,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972789,SRX994066,G4439.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908601,SAMN03253970,simple,186538,Zaire ebolavirus,G4439.1,,,,,,,no,,,,,BI,SRA178666,,public,7AF8A93BE7ECFC7CB40C2581945FF878,34D2D6674062283F48582F9789513332
SRR1972790,"Apr 14, 2015","Apr 14, 2015",404856,81780912,404856,202,44,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972790,SRX994067,G4440.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908600,SAMN03253971,simple,186538,Zaire ebolavirus,G4440.1,,,,,,,no,,,,,BI,SRA178666,,public,97AD4E792AE2C766275C3034FB962955,0ABC3E91418D8F81842F7D99A9B8FE7D
SRR1972791,"Apr 14, 2015","Apr 14, 2015",305185,61647370,305185,202,35,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972791,SRX994068,G4441.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908598,SAMN03253972,simple,186538,Zaire ebolavirus,G4441.1,,,,,,,no,,,,,BI,SRA178666,,public,750E7C9DD81776EF1A2635901C5369C0,96E92AD44AF85C93915323EAAF2E7AE5
SRR1972792,"Apr 14, 2015","Apr 14, 2015",2650259,535352318,2650259,202,302,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972792,SRX994069,G4445.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908599,SAMN03253973,simple,186538,Zaire ebolavirus,G4445.1,,,,,,,no,,,,,BI,SRA178666,,public,0BE6186B656A5BEBC9A753CAF16D0599,524B70934C114C3330ADB89370C0DB2D
SRR1972793,"Apr 14, 2015","Apr 14, 2015",871755,176094510,871755,202,97,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972793,SRX994070,G4450.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908596,SAMN03253974,simple,186538,Zaire ebolavirus,G4450.1,,,,,,,no,,,,,BI,SRA178666,,public,F7132B0FB29147BAE066C116D28252CE,FA438710CD376E6D42F6094273FC34ED
SRR1972794,"Apr 14, 2015","Apr 14, 2015",135543,27379686,135543,202,15,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972794,SRX994071,G4453.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908597,SAMN03253975,simple,186538,Zaire ebolavirus,G4453.1,,,,,,,no,,,,,BI,SRA178666,,public,192E8E5FC30524D95594388E96318E92,567CB964D1F142EA09485AE42E9B3176
SRR1972795,"Apr 14, 2015","Apr 14, 2015",1005547,203120494,1005547,202,109,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972795,SRX994072,G4454.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908595,SAMN03253976,simple,186538,Zaire ebolavirus,G4454.1,,,,,,,no,,,,,BI,SRA178666,,public,B96ECACC80749776566A0CAA9DC567F1,00EC6FB489174D6E8D7F43FC67FAA24C
SRR1972796,"Apr 14, 2015","Apr 14, 2015",1173454,237037708,1173454,202,128,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972796,SRX994073,G4455.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908594,SAMN03253977,simple,186538,Zaire ebolavirus,G4455.1,,,,,,,no,,,,,BI,SRA178666,,public,61F4EA6B8B47BECCE068BC6A6DC7F311,5E2A1C633ADD2850A8B7A3B5FECCADAB
SRR1972797,"Apr 14, 2015","Apr 14, 2015",316879,64009558,316879,202,35,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972797,SRX994074,G4457.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908593,SAMN03253978,simple,186538,Zaire ebolavirus,G4457.1,,,,,,,no,,,,,BI,SRA178666,,public,2914E85AA89F6CAA150D4959D9C570CF,A3807966D068EC1742DAD1D10CD52504
SRR1972798,"Apr 14, 2015","Apr 14, 2015",277314,56017428,277314,202,31,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972798,SRX994075,G4458.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908592,SAMN03253979,simple,186538,Zaire ebolavirus,G4458.1,,,,,,,no,,,,,BI,SRA178666,,public,976790309534C43EA3E4EC380BCAFD6B,5F254B2737B87F6F706B37D88EEB83B1
SRR1972799,"Apr 14, 2015","Apr 14, 2015",352555,71216110,352555,202,39,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972799,SRX994076,G4465.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908591,SAMN03253980,simple,186538,Zaire ebolavirus,G4465.1,,,,,,,no,,,,,BI,SRA178666,,public,8F9356EF3E6CB083B7BA75BDD9D4679B,387BFD009F52A7CE0D06E4A88A55F982
SRR1972801,"Apr 14, 2015","Apr 14, 2015",763965,154320930,763965,202,81,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972801,SRX994078,G4527.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908589,SAMN03253986,simple,186538,Zaire ebolavirus,G4527.2,,,,,,,no,,,,,BI,SRA178666,,public,ED4302EAD55F2A4A8FA24C14D09AE217,20D2817B222540E373E0F68132B68175
SRR1972802,"Apr 14, 2015","Apr 14, 2015",379790,76717580,379790,202,40,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972802,SRX994079,G4683.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803822,SAMN03253991,simple,186538,Zaire ebolavirus,G4683.1,,,,,,,no,,,,,BI,SRA178666,,public,E0844A44130EB98C1CFBD23C58DDBD95,0D5BF7E9990D3C10609F4BD51BF5E645
SRR1972803,"Apr 14, 2015","Apr 14, 2015",352038,71111676,352038,202,41,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972803,SRX994080,G4698.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803944,SAMN03253994,simple,186538,Zaire ebolavirus,G4698.1,,,,,,,no,,,,,BI,SRA178666,,public,496C52D86B1B6A0F701C6DDFFCD8271E,8A19DE1953B598A691C04D7B5F73CAF9
SRR1972804,"Apr 14, 2015","Apr 14, 2015",469837,94907074,469837,202,51,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972804,SRX994081,G4701.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803994,SAMN03253997,simple,186538,Zaire ebolavirus,G4701.1,,,,,,,no,,,,,BI,SRA178666,,public,92C1BB056E0C19ECE22F0CDD622D5DDF,68BCAA1B120342E570CE3C97E974C58E
SRR1972806,"Apr 14, 2015","Apr 14, 2015",352342,71173084,352342,202,38,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972806,SRX994083,G4717.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803819,SAMN03254002,simple,186538,Zaire ebolavirus,G4717.1,,,,,,,no,,,,,BI,SRA178666,,public,2A36E88CF5D86CFB58B734F872AFBEE5,F0B3F1F3891502CD0503615C1FB6C4FA
SRR1972807,"Apr 14, 2015","Apr 14, 2015",442985,89482970,442985,202,49,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972807,SRX994084,G4719.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804038,SAMN03254004,simple,186538,Zaire ebolavirus,G4719.1,,,,,,,no,,,,,BI,SRA178666,,public,2918962EA26C2DF03D3093667B39715E,25A3ADD4A67A65491EEB8911B24BAEAE
SRR1972808,"Apr 14, 2015","Apr 14, 2015",529349,106928498,529349,202,58,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972808,SRX994085,G4725.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803784,SAMN03254006,simple,186538,Zaire ebolavirus,G4725.1,,,,,,,no,,,,,BI,SRA178666,,public,BC0341F554BD4B3900FE328B359419AA,119B2905F4D551E8DC8B18D23E7434AB
SRR1972809,"Apr 14, 2015","Apr 14, 2015",448784,90654368,448784,202,48,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972809,SRX994086,G4730.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803864,SAMN03254009,simple,186538,Zaire ebolavirus,G4730.1,,,,,,,no,,,,,BI,SRA178666,,public,BC58F78FD07E1D0465B0E6BFD2EBEF60,31C0E2B91F97B0CEB64E8973234F18FC
SRR1972810,"Apr 14, 2015","Apr 14, 2015",472433,95431466,472433,202,52,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972810,SRX994087,G4736.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804017,SAMN03254012,simple,186538,Zaire ebolavirus,G4736.1,,,,,,,no,,,,,BI,SRA178666,,public,79CC24088ACD81168E1CAC193C441781,BB9C0D796478477DB037B267C380CCD1
SRR1972811,"Apr 14, 2015","Apr 14, 2015",545020,110094040,545020,202,61,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972811,SRX994088,G4748.1.l3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803783,SAMN03254014,simple,186538,Zaire ebolavirus,G4748.1,,,,,,,no,,,,,BI,SRA178666,,public,78A5C27885544DED877B9556ACEBD620,7CC920B18DA013E169604540E5C2B47B
SRR1972812,"Apr 14, 2015","Apr 14, 2015",645814,130454428,645814,202,72,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972812,SRX994089,G4751.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803891,SAMN03254016,simple,186538,Zaire ebolavirus,G4751.1,,,,,,,no,,,,,BI,SRA178666,,public,082A1DC6D227DD40B6DBDA860806548F,D6A8425E03EC0DF89EC46FA373F468D2
SRR1972813,"Apr 14, 2015","Apr 14, 2015",1265529,255636858,1265529,202,139,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972813,SRX994090,G4837.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908588,SAMN03254023,simple,186538,Zaire ebolavirus,G4837.1,,,,,,,no,,,,,BI,SRA178666,,public,BB8344FA91BB40466B96E4E7488FD5C7,E923EA0CC2806F0F1571ECD1152573C0
SRR1972814,"Apr 14, 2015","Apr 14, 2015",5604947,1132199294,5604947,202,617,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972814,SRX994091,G4849.3.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908587,SAMN03254026,simple,186538,Zaire ebolavirus,G4849.3,,,,,,,no,,,,,BI,SRA178666,,public,AC6A2C69F933AA8B5446997B4DCDF617,9C8B937B3409CC9CD1DE5EDC771C2C16
SRR1972815,"Apr 14, 2015","Apr 14, 2015",4947687,999432774,4947687,202,554,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972815,SRX994092,G4849.4.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908586,SAMN03254027,simple,186538,Zaire ebolavirus,G4849.4,,,,,,,no,,,,,BI,SRA178666,,public,0D03D7FBB625B1F8493881E2C1732B58,1A29672DEE4E4EA3581820E41458A01E
SRR1972816,"Apr 14, 2015","Apr 14, 2015",432718,87409036,432718,202,39,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972816,SRX994093,G4856.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803816,SAMN03254030,simple,186538,Zaire ebolavirus,G4856.1,,,,,,,no,,,,,BI,SRA178666,,public,474FB4BFEFEBD04032FEE35CAB05313D,F450243F4788C8459FCD652EB0501C2F
SRR1972805,"Apr 14, 2015","Apr 14, 2015",424395,85727790,424395,202,48,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972805,SRX994082,G4702.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803950,SAMN03253998,simple,186538,Zaire ebolavirus,G4702.1,,,,,,,no,,,,,BI,SRA178666,,public,CD6F87CFE960E322A85C26A2CB108052,701DE602177DC1A3B8D2EFAE7B612107
SRR1972800,"Apr 14, 2015","Apr 14, 2015",478706,96698612,478706,202,54,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972800,SRX994077,G4466.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908590,SAMN03253981,simple,186538,Zaire ebolavirus,G4466.1,,,,,,,no,,,,,BI,SRA178666,,public,CDDE7D90DFD120F1483FC8785B410F5F,CF69D5611BB087C59AE55EFBA9C963F0

Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1972717,"Apr 14, 2015","Apr 14, 2015",988700,199717400,988700,202,110,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972717,SRX993994,G4150.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908678,SAMN03253896,simple,186538,Zaire ebolavirus,G4150.1,,,,,,,no,,,,,BI,SRA178666,,public,76C81583BFB67E18EAE1221381C3D52F,25E30175A8667778DBDED90F52B31609
SRR1972718,"Apr 14, 2015","Apr 14, 2015",3116549,629542898,3116549,202,359,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972718,SRX993995,G4151.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908676,SAMN03253897,simple,186538,Zaire ebolavirus,G4151.1,,,,,,,no,,,,,BI,SRA178666,,public,489254ACCD2C1591B13A7B224790CEBA,5528861F5149378F1A7CC1A4AB017504
SRR1972719,"Apr 14, 2015","Apr 14, 2015",730030,147466060,730030,202,81,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972719,SRX993996,G4187.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908677,SAMN03253898,simple,186538,Zaire ebolavirus,G4187.1,,,,,,,no,,,,,BI,SRA178666,,public,C5C0945150171ABEAD4FEE42BFD85D9C,73CBC9B2FE78FFC50C1CEAD1AD578544
SRR1972720,"Apr 14, 2015","Apr 14, 2015",858877,173493154,858877,202,95,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972720,SRX993997,G4188.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908675,SAMN03253899,simple,186538,Zaire ebolavirus,G4188.1,,,,,,,no,,,,,BI,SRA178666,,public,B498BFE7EED9EFB61559A23FECBCB6BC,90F7D588213F3889FFBE1854E77F57CB
SRR1972721,"Apr 14, 2015","Apr 14, 2015",2016952,407424304,2016952,202,218,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972721,SRX993998,G4190.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908674,SAMN03253900,simple,186538,Zaire ebolavirus,G4190.1,,,,,,,no,,,,,BI,SRA178666,,public,BB7A99FCAE33D05C0912D6ADAFDA1DA0,68D314C709A2E656354C17EAF23A03FC
SRR1972722,"Apr 14, 2015","Apr 14, 2015",868130,175362260,868130,202,95,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972722,SRX993999,G4192.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908673,SAMN03253901,simple,186538,Zaire ebolavirus,G4192.1,,,,,,,no,,,,,BI,SRA178666,,public,882705269D462A95783D5A878DBE862D,BA62885EE4C019046238A5A3381C285F
SRR1972723,"Apr 14, 2015","Apr 14, 2015",917650,185365300,917650,202,102,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972723,SRX994000,G4193.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908672,SAMN03253902,simple,186538,Zaire ebolavirus,G4193.1,,,,,,,no,,,,,BI,SRA178666,,public,EC2E68CDD45E5E69BA16A9EE8744D94B,739743044B3A4F4C1255EC75EF3B6B98
SRR1972724,"Apr 14, 2015","Apr 14, 2015",1649068,333111736,1649068,202,181,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972724,SRX994001,G4200.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908671,SAMN03253903,simple,186538,Zaire ebolavirus,G4200.1,,,,,,,no,,,,,BI,SRA178666,,public,B69345977AB356EFAB54C1AE500A4165,BBA551902DF54F56AEB9A3E8A8A09064
SRR1972725,"Apr 14, 2015","Apr 14, 2015",1033451,208757102,1033451,202,115,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972725,SRX994002,G4201.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908670,SAMN03253904,simple,186538,Zaire ebolavirus,G4201.1,,,,,,,no,,,,,BI,SRA178666,,public,C15B6777D4418D6DE1DC996BBEC06944,18BAE01D7061403D5CB8C1BD43E5BD82
SRR1972726,"Apr 14, 2015","Apr 14, 2015",145603,29411806,145603,202,14,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972726,SRX994003,G4202.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908669,SAMN03253905,simple,186538,Zaire ebolavirus,G4202.1,,,,,,,no,,,,,BI,SRA178666,,public,2032F8B34C903573C9879563CB31F588,F85C862EA9266A6979C68303216AC97C
SRR1972727,"Apr 14, 2015","Apr 14, 2015",327600,66175200,327600,202,34,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972727,SRX994004,G4204.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908668,SAMN03253906,simple,186538,Zaire ebolavirus,G4204.1,,,,,,,no,,,,,BI,SRA178666,,public,BC264F6AA6ABB31801B3890838993E17,62C4AA791CF6C44FDF58308D398EB79B
SRR1972728,"Apr 14, 2015","Apr 14, 2015",173616,35070432,173616,202,19,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972728,SRX994005,G4209.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908667,SAMN03253907,simple,186538,Zaire ebolavirus,G4209.1,,,,,,,no,,,,,BI,SRA178666,,public,E8DA30F2F1DF9B76C6F48A74EC3F535B,6C49CFCF09BD72C9857599227FB67518
SRR1972729,"Apr 14, 2015","Apr 14, 2015",310804,62782408,310804,202,35,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972729,SRX994006,G4213.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908666,SAMN03253908,simple,186538,Zaire ebolavirus,G4213.1,,,,,,,no,,,,,BI,SRA178666,,public,2B89CD642C720251143E9F9B90226BD5,CA899DEBB2B6F0DEEA670E806ECBC076
SRR1972730,"Apr 14, 2015","Apr 14, 2015",294219,59432238,294219,202,33,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972730,SRX994007,G4216.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908665,SAMN03253909,simple,186538,Zaire ebolavirus,G4216.1,,,,,,,no,,,,,BI,SRA178666,,public,48625907C8F96F0B76BFF842524F8009,5170636AFC0EDB21A1D07C6221E8B59B
SRR1972731,"Apr 14, 2015","Apr 14, 2015",622868,125819336,622868,202,71,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972731,SRX994008,G4217.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908663,SAMN03253910,simple,186538,Zaire ebolavirus,G4217.1,,,,,,,no,,,,,BI,SRA178666,,public,274ADCE3FEB1F98196F615B06479E889,0E83A12F6EC029A0D204A26D4F06076A
